reward_max	reward_mean	time
28.221352287378863	-164.15482497960156	3.046201705932617
46.60630412208286	-150.30274455082656	4.170921087265015
64.57452051902686	-130.2369486771973	5.233217716217041
6.214512681734163	-138.35186240739492	6.32672381401062
15.488480369672772	-122.92023177336553	7.42023491859436
14.760380434931648	-132.97756502314058	8.498121738433838
15.240114465151777	-129.4214853395687	9.591598749160767
-49.5828695362726	-139.1576686114523	10.700760126113892
16.766417278542306	-140.90134039426863	11.825509071350098
-47.00050441265792	-141.327214680455	12.950260400772095
-0.5276539944593424	-138.86663003845138	14.211186647415161
25.699451238330028	-132.10906193418816	15.33269476890564
20.333986695952518	-129.08668469597876	16.43068289756775
26.00433677802077	-134.5233208563578	17.555400371551514
52.273841558103044	-125.40796620338307	18.680153131484985
23.377493653518385	-137.490313238785	19.85176920890808
31.498443100892075	-132.5247585371457	21.05466079711914
27.908280318959086	-132.81391972515644	22.163785934448242
10.171972463697372	-136.18410962767751	23.287340879440308
32.17922830456021	-131.0296068530343	24.38085126876831
40.32771745696465	-133.55371302713218	25.489980936050415
8.32718986163215	-131.36965007280216	26.583488941192627
18.442974414331076	-149.71520018719335	27.723862171173096
47.89692427420158	-186.7723335506427	28.98920750617981
-24.142684771302754	-142.67551559169647	30.098339080810547
-33.853681451128324	-144.73835549034052	31.20743680000305
38.377493994046745	-129.02677484239652	32.34780979156494
-26.710448400732446	-152.51191655448042	33.503804445266724
7.664517767935834	-148.3952452101247	34.659832239151
32.025438395487214	-131.1330794348605	35.8002028465271
9.44664502829741	-140.43733842736108	36.89371156692505
-33.7331364112824	-142.69799992322382	37.987220287323
15.999007343362507	-126.30587830299335	39.08072805404663
28.419467635443226	-136.80462683384533	40.18982720375061
29.727283854924224	-130.4685205506045	41.283334493637085
27.503244257403765	-128.1999966423533	42.376875162124634
38.58685742527135	-130.41030596683248	43.48597264289856
36.430533837995	-144.22888248460535	44.657588958740234
14.312606724815211	-138.47047879938103	45.82923722267151
40.43809400911647	-134.5758390730299	46.98523187637329
24.075972998463158	-125.70105374108945	48.2505464553833
-21.539785457959894	-155.761393836866	49.484684228897095
11.858138720085108	-150.29344476631874	50.87496519088745
23.559863300151974	-185.37654160354617	52.171586751937866
39.041061481936595	-202.08805155127394	53.54628229141235
-10.302122139919263	-165.74004269090534	54.81102442741394
31.756486210595625	-198.72608004173642	56.15447807312012
22.84419083991631	-166.84505646575994	57.41982340812683
35.15224017033057	-143.9536950669912	58.65392565727234
27.123257886127334	-130.47226866903907	59.87240815162659
-1.1866833183352696	-132.35958298345676	61.122129917144775
39.02151085224466	-128.50227649264244	62.57493495941162
47.769427411237956	-144.07477804032544	64.29327273368835
233.93766718472406	-161.17814932496736	66.3865602016449
22.205175897729347	-164.9648638818381	68.08934092521667
70.09334580062543	-143.48635072096042	69.62025308609009
255.23704658873243	-149.79057344377458	71.47921657562256
219.42993686687095	-183.48495869868685	73.94979596138
49.783770041844434	-150.87555629619416	75.98637819290161
39.0324376700803	-152.5380552914067	77.7715973854065
61.856360693439655	-198.36224457328413	79.97776103019714
30.614152120216943	-179.57793432473716	82.13103318214417
264.4352573574871	-165.76914784747126	84.49870371818542
55.25148396676241	-197.89999065515067	86.5293345451355
35.35078256090409	-219.98791799112348	88.52000761032104
43.27038951774921	-182.8355285223398	90.72115159034729
36.67828696595251	-251.1771885387979	93.01109552383423
27.648008719341192	-225.43871518777235	95.25412583351135
40.90646284073401	-201.81957237855002	97.01045393943787
268.74953697915583	-192.06095351020846	99.05180883407593
143.61473659239454	-207.49852725831298	101.02012395858765
37.99297994917998	-157.96588995588684	102.50414061546326
226.19857664101175	-191.02183235667886	104.33186078071594
43.72671654367906	-173.91517865891907	105.92529153823853
-15.113261012992695	-163.15128226198212	107.39371919631958
21.043146181106096	-154.01920263662865	108.83089828491211
40.316775638937855	-170.191594572103	110.26804947853088
0.12540397396742264	-144.50167361874162	111.58029103279114
48.075866318363495	-167.29932498822998	112.98623156547546
39.41797297585768	-154.17598039404413	114.37655377388
30.58095218902443	-205.83433125187815	115.96994614601135
50.15559866938776	-241.02751045055155	117.96545004844666
44.563529564122945	-220.5065053307412	119.91817593574524
19.89866693965348	-215.13074624669946	121.66779088973999
30.607755587772857	-177.23297362966198	123.29243087768555
26.081198783041145	-263.91029471712926	125.18260717391968
223.77250874414068	-222.14316261871207	127.63522028923035
49.66343784827919	-190.77210367175311	129.66598987579346
208.58844924377445	-237.32669310939764	132.02487564086914
54.56630113622805	-230.9190738503236	134.306813955307
241.9691699365013	-201.5667392603642	136.22468280792236
181.5445654169282	-195.8385970790498	138.3966200351715
23.457853110561786	-191.98583505735436	140.36493468284607
45.97854854373327	-273.2124804329769	142.69254636764526
14.332115444868322	-290.062450761523	145.36383056640625
47.00573173149451	-306.14043426677523	147.72426390647888
221.82680183972374	-247.6701300806944	149.94252634048462
23.29918959638192	-223.93703924727754	151.78586673736572
272.4243825892329	-194.8701319870324	153.75418186187744
27.176784476609953	-176.80147088961695	155.3787920475006
29.945318236451044	-175.77866541403722	157.1284375190735
37.87026674784323	-187.57041699037134	158.78432059288025
228.71058091775458	-181.9026682689138	161.00258255004883
250.9745735691606	-217.8328077176374	163.47078847885132
284.00317064132906	-222.57622149187912	166.09517431259155
234.48888591671874	-212.45927312655897	168.75086879730225
188.4114368155362	-183.55005343071213	171.39090943336487
230.89375390195016	-221.57631371384056	173.9997100830078
220.95833036578443	-208.07600571143297	176.4210488796234
213.34017403327823	-182.91699549447682	179.07491183280945
257.8735208528485	-195.2969594659313	181.35565638542175
16.76860339495397	-185.87751709684676	183.85513615608215
241.60257483693357	-143.37703671539506	186.21399092674255
194.13939428506592	-203.0763897188232	188.6509552001953
237.94922465962856	-132.53395911206812	190.46305108070374
213.08854902904267	-224.8630119475566	193.4992115497589
89.89040588647974	-186.4116623206617	196.2026765346527
6.240503454582992	-209.00232021521242	198.9530050754547
138.9342184182902	-170.50945541542768	201.0619113445282
233.81116357501594	-148.25524040414714	203.54573893547058
192.2227775179835	-89.46275977791089	205.4046700000763
45.91127078245171	-110.86969124603276	207.95101237297058
225.99300966369128	-130.7775821462174	210.46860098838806
240.0917090409004	-108.44894894342193	212.96804809570312
236.9112068682413	-178.84349410364288	215.49870705604553
33.70701927311458	-198.20449907256022	217.7638635635376
260.9004950309019	-182.837199283515	220.79444360733032
281.7880295562414	-144.314986345487	222.7315158843994
241.20597478248808	-177.72172640946812	224.7779417037964
256.825600636423	-145.26260392840953	227.48043632507324
242.1976932994695	-162.6475850497087	230.1517515182495
41.958560125093115	-143.1847322354972	232.6355471611023
241.86669149487358	-185.92555381442983	235.22875547409058
242.58707923763302	-118.69669131933573	237.71258115768433
222.15027046656377	-150.0836667949268	239.99332737922668
259.27152247846294	-145.0213966660637	242.9559874534607
226.8756363770357	-159.75704717370584	245.90846014022827
247.4471039053115	-179.95197118320968	248.95466303825378
221.8489475580376	-226.5389725887686	252.50075364112854
252.91775540681493	-198.64174288437832	255.94398021697998
208.33984704711105	-192.60002477717833	259.0388262271881
240.4229665252552	-174.13923181961758	261.6163840293884
205.25056185749838	-186.86615084672164	264.34886360168457
23.08068345607977	-162.77159583986702	266.6295771598816
270.2776070911134	-153.67537572669227	269.5351867675781
255.2704660729887	-177.01106547701923	272.53089594841003
46.84018317585651	-195.56981278680473	274.7960195541382
-6.694505054581356	-216.40844907507957	277.4829294681549
32.94455659807511	-186.02355168815592	279.79491543769836
36.96191125471259	-214.4322045379817	282.0756616592407
34.108872380596864	-153.99364817404071	283.85651898384094
28.682482183954903	-162.4169801604831	285.9810514450073
193.1593494198505	-169.41105665698973	288.15241169929504
36.62729495001665	-200.92914150613728	290.4487805366516
44.19280146139849	-182.00691698343417	292.5264768600464
36.131558693580075	-170.46406176046116	294.7603597640991
197.33995915796135	-207.68694331640145	296.9629967212677
51.490735818094834	-171.56220414137897	298.868825674057
260.34437089163026	-174.28098766456236	301.0246002674103
47.40397921041594	-164.33816342763555	303.3247854709625
36.01270773619879	-195.35350462484823	305.57428765296936
233.71044393493708	-154.8156076702665	307.9331433773041
43.54079042671927	-226.71569096991647	310.7606430053711
45.26754094824378	-226.7138343503047	313.4501132965088
231.3566658201942	-192.61597481889984	316.35937452316284
72.55743147001421	-217.2036326396987	319.40128803253174
18.59814514750809	-172.35045222165863	322.0821521282196
167.25936386137317	-185.8017989369019	324.70314931869507
31.628689768442342	-163.02137867428905	327.41397285461426
160.9439761939402	-167.89003314094623	330.1526849269867
30.766778148978773	-206.85321657111422	333.1337239742279
29.76364674155093	-246.60113827413542	336.0310482978821
152.6350077647072	-222.2002324806292	339.46861028671265
38.51977507257297	-194.5442174987728	342.20234847068787
-2.1126862653233474	-181.79053576268424	345.0298821926117
23.818485996105565	-168.99011642743193	347.56054067611694
164.38770479448414	-199.38914082864662	350.29434275627136
179.2570641926858	-188.31121791302357	353.05935621261597
30.66622304015297	-200.7943832494434	355.73064136505127
38.99053561759138	-178.1891028751038	358.21446776390076
5.468295706677509	-173.3419051968166	360.52645778656006
225.41959453712695	-153.9358778078278	363.0727710723877
248.9676534531764	-167.9366277617449	365.4706118106842
38.09905586083187	-212.8863654432093	367.8451187610626
14.629994052068838	-191.4019202749399	370.469539642334
198.51957743008342	-214.14410827302424	373.350150346756
192.36504717376442	-268.45214370458825	376.31821727752686
187.7018419954242	-214.4475253727514	378.77692461013794
209.7543820877445	-198.82688264231535	381.2138841152191
258.9791193599725	-230.1960125125127	383.9320342540741
35.7652002777254	-219.5424009679353	386.72829484939575
-56.23571100332097	-258.7512130802876	389.54016971588135
