reward_max	reward_mean	time
-29.001284468126443	-29.001284468126435	12.342775344848633
-29.001284468126443	-29.001284468126435	18.263307809829712
-29.001284468126443	-29.001284468126435	24.168218851089478
-29.001284468126443	-29.001284468126435	30.13561749458313
-29.001284468126443	-29.001284468126435	36.182188749313354
-29.001284468126443	-29.001284468126435	42.21210312843323
-29.001284468126443	-29.001284468126435	48.30447244644165
-29.001284468126443	-29.001284468126435	54.271867513656616
-29.001284468126443	-29.001284468126435	60.345794916152954
-29.001284468126443	-29.001284468126435	66.50238299369812
-29.001284468126443	-29.001284468126435	72.63802576065063
-29.001284468126443	-29.001284468126435	78.76768589019775
-29.001284468126443	-29.001284468126435	84.82578325271606
-29.001284468126443	-29.001284468126435	90.82442259788513
-29.001284468126443	-29.001284468126435	96.80509877204895
-29.001284468126443	-29.001284468126435	102.8037383556366
-29.001284468126443	-29.001284468126435	108.80237889289856
-29.001284468126443	-29.001284468126435	114.76977849006653
-29.001284468126443	-29.001284468126435	120.96836566925049
-29.001284468126443	-29.001284468126435	127.02545499801636
-29.001284468126443	-29.001284468126435	133.1959309577942
-29.001284468126443	-29.001284468126435	139.47578954696655
-29.001284468126443	-29.001284468126435	145.5369155406952
-29.001284468126443	-29.001284468126435	151.53555488586426
-29.001284468126443	-29.001284468126435	157.5701551437378
-29.001284468126443	-29.001284468126435	163.56879901885986
-29.001284468126443	-29.001284468126435	169.73926901817322
-29.001284468126443	-29.001284468126435	175.86288285255432
-29.001284468126443	-29.001284468126435	182.1283826828003
-29.001284468126443	-29.001284468126435	188.24619054794312
-29.001284468126443	-29.001284468126435	194.30731534957886
-29.001284468126443	-29.001284468126435	200.32157397270203
-29.001284468126443	-29.001284468126435	206.35142755508423
-29.001284468126443	-29.001284468126435	212.49069213867188
-29.001284468126443	-29.001284468126435	218.56957125663757
-29.001284468126443	-29.001284468126435	224.70880556106567
-29.001284468126443	-29.001284468126435	231.05111742019653
-29.001284468126443	-29.001284468126435	237.20600628852844
-29.001284468126443	-29.001284468126435	243.36077523231506
-29.001284468126443	-29.001284468126435	249.63305497169495
-29.001284468126443	-29.001284468126435	255.88036942481995
-29.001284468126443	-29.001284468126435	262.1456673145294
-29.001284468126443	-29.001284468126435	268.27441596984863
-29.001284468126443	-29.001284468126435	274.4136447906494
-29.001284468126443	-29.001284468126435	280.47477078437805
-29.001284468126443	-29.001284468126435	286.61958408355713
-29.001284468126443	-29.001284468126435	292.8056814670563
-29.001284468126443	-29.001284468126435	299.11214900016785
-29.001284468126443	-29.001284468126435	305.34481048583984
-29.001284468126443	-29.001284468126435	311.4527995586395
-29.001284468126443	-29.001284468126435	317.5424702167511
-29.001284468126443	-29.001284468126435	323.5723526477814
-29.001284468126443	-29.001284468126435	329.66472244262695
-29.001284468126443	-29.001284468126435	335.71022605895996
-29.001284468126443	-29.001284468126435	341.74010825157166
-29.001284468126443	-29.001284468126435	347.76973724365234
-29.001284468126443	-29.001284468126435	353.7996175289154
-29.001284468126443	-29.001284468126435	359.9794509410858
-29.001284468126443	-29.001284468126435	365.9911298751831
-29.001284468126443	-29.001284468126435	372.0210118293762
-29.001284468126443	-29.001284468126435	378.0501596927643
-29.001284468126443	-29.001284468126435	384.0644202232361
-29.001284468126443	-29.001284468126435	390.0786819458008
-29.001284468126443	-29.001284468126435	396.077321767807
-29.001284468126443	-29.001284468126435	402.0915856361389
-29.001284468126443	-29.001284468126435	408.1023156642914
-29.001284468126443	-29.001284468126435	414.1634449958801
-29.001284468126443	-29.001284468126435	420.3832986354828
-29.001284468126443	-29.001284468126435	426.4681866168976
-29.001284468126443	-29.001284468126435	432.70114827156067
-29.001284468126443	-29.001284468126435	438.7770793437958
-29.001284468126443	-29.001284468126435	444.7757194042206
-29.001284468126443	-29.001284468126435	450.7587378025055
-29.001284468126443	-29.001284468126435	456.7417540550232
-29.001284468126443	-29.001284468126435	462.70915365219116
-29.001284468126443	-29.001284468126435	468.7418649196625
-29.001284468126443	-29.001284468126435	474.6936376094818
-29.001284468126443	-29.001284468126435	480.8823490142822
-29.001284468126443	-29.001284468126435	486.8809881210327
-29.001284468126443	-29.001284468126435	492.8640065193176
-29.001284468126443	-29.001284468126435	498.850200176239
-29.001284468126443	-29.001284468126435	504.864461183548
-29.001284468126443	-29.001284468126435	510.894344329834
-29.001284468126443	-29.001284468126435	516.8617405891418
-29.001284468126443	-29.001284468126435	522.8603806495667
-29.001284468126443	-29.001284468126435	528.864609003067
-29.001284468126443	-29.001284468126435	534.878867149353
-29.001284468126443	-29.001284468126435	540.9765110015869
-29.001284468126443	-29.001284468126435	547.1231265068054
-29.001284468126443	-29.001284468126435	553.1919150352478
-29.001284468126443	-29.001284468126435	559.3116340637207
-29.001284468126443	-29.001284468126435	565.3818383216858
-29.001284468126443	-29.001284468126435	571.4117228984833
-29.001284468126443	-29.001284468126435	577.4259819984436
-29.001284468126443	-29.001284468126435	583.4402463436127
-29.001284468126443	-29.001284468126435	589.4388859272003
-29.001284468126443	-29.001284468126435	595.5442917346954
-29.001284468126443	-29.001284468126435	601.859503030777
