reward_max	reward_mean	time
212.0	59.65	0.19568610191345215
212.0	84.55	0.38185620307922363
212.0	92.05	0.5956170558929443
212.0	82.2	0.7790648937225342
212.0	78.75	0.984821081161499
218.0	96.2	1.2052581310272217
218.0	61.7	1.346940040588379
218.0	72.7	1.5183241367340088
218.0	76.55	1.6886138916015625
218.0	77.8	1.86319899559021
218.0	75.65	2.0390889644622803
218.0	82.5	2.235097885131836
218.0	68.55	2.397934913635254
218.0	73.55	2.5702879428863525
218.0	60.55	2.7056870460510254
218.0	78.3	2.8854570388793945
219.0	89.4	3.0837461948394775
219.0	75.5	3.259456157684326
219.0	83.35	3.451691150665283
219.0	76.25	3.6243200302124023
219.0	83.45	3.8081469535827637
219.0	91.8	4.022341966629028
276.0	94.6	4.2429609298706055
276.0	116.6	4.5116801261901855
276.0	96.75	4.736103057861328
276.0	99.2	4.971267223358154
335.0	109.0	5.22048807144165
335.0	100.75	5.435693979263306
335.0	100.3	5.656754016876221
500.0	122.65	5.932955026626587
500.0	119.45	6.172136068344116
500.0	107.2	6.383681058883667
500.0	137.95	6.669328927993774
500.0	91.0	6.8463850021362305
500.0	106.6	7.060345888137817
500.0	156.2	7.393234014511108
500.0	106.95	7.603301048278809
500.0	92.95	7.786228179931641
500.0	114.45	8.015406847000122
500.0	123.3	8.260792255401611
500.0	104.0	8.465265035629272
500.0	111.8	8.688308000564575
500.0	106.4	8.898317813873291
500.0	121.45	9.146475076675415
500.0	120.65	9.398469924926758
500.0	113.05	9.62234616279602
500.0	92.7	9.80102801322937
500.0	100.9	10.005386114120483
500.0	94.6	10.182554960250854
500.0	100.75	10.388744115829468
500.0	111.1	10.609748125076294
500.0	100.35	10.805196046829224
500.0	102.4	11.008872032165527
500.0	115.25	11.238157987594604
500.0	109.9	11.462891101837158
500.0	98.7	11.658285140991211
500.0	111.45	11.88525915145874
500.0	90.45	12.055835008621216
500.0	133.15	12.336205959320068
500.0	92.5	12.515238046646118
500.0	136.8	12.800792932510376
500.0	97.15	12.98701810836792
500.0	100.55	13.184287071228027
500.0	123.05	13.435847043991089
500.0	111.35	13.655991077423096
500.0	129.15	13.926403284072876
500.0	106.0	14.134872913360596
500.0	109.2	14.357448101043701
500.0	118.15	14.616708993911743
500.0	107.45	14.825865030288696
500.0	131.9	15.093808889389038
500.0	106.65	15.303470849990845
500.0	169.9	15.660297155380249
500.0	137.0	15.942955017089844
500.0	92.0	16.119834899902344
500.0	127.75	16.381218910217285
500.0	109.55	16.5967960357666
500.0	111.9	16.826722145080566
500.0	107.1	17.043993949890137
500.0	97.65	17.23722195625305
500.0	96.6	17.433435916900635
500.0	104.05	17.635154008865356
500.0	81.8	17.79161500930786
500.0	97.85	17.98301410675049
500.0	112.95	18.20850419998169
500.0	94.45	18.39024591445923
500.0	110.7	18.614848136901855
500.0	98.7	18.799004077911377
500.0	108.55	19.01945209503174
500.0	113.05	19.240023136138916
500.0	122.7	19.503730058670044
500.0	120.3	19.743377923965454
500.0	110.4	19.96609401702881
500.0	105.25	20.174975156784058
500.0	121.25	20.423064947128296
500.0	107.8	20.6353120803833
500.0	110.9	20.858577966690063
500.0	92.5	21.03924584388733
500.0	96.3	21.23357915878296
500.0	105.4	21.454260110855103
500.0	90.4	21.63608193397522
500.0	136.6	21.927483081817627
500.0	117.45	22.162434101104736
500.0	97.4	22.35483407974243
500.0	136.7	22.640770196914673
500.0	105.55	22.842973947525024
500.0	107.5	23.064940214157104
500.0	107.6	23.27430009841919
500.0	129.25	23.541841983795166
500.0	125.45	23.79747486114502
500.0	121.0	24.040894031524658
500.0	121.3	24.291264057159424
500.0	107.9	24.506788969039917
500.0	121.8	24.75979495048523
500.0	114.45	24.993184089660645
500.0	114.5	25.2257239818573
500.0	92.0	25.4066481590271
500.0	98.35	25.60452699661255
500.0	120.55	25.839226007461548
500.0	114.55	26.07296323776245
500.0	125.05	26.330701112747192
500.0	127.45	26.589365005493164
500.0	112.65	26.818989276885986
500.0	96.45	27.007341861724854
500.0	96.65	27.195346117019653
500.0	127.2	27.45893621444702
500.0	125.8	27.71416211128235
500.0	136.95	27.999161958694458
500.0	100.95	28.196555137634277
500.0	111.95	28.42761516571045
500.0	116.45	28.653379201889038
500.0	103.55	28.85607886314392
500.0	113.6	29.084893941879272
500.0	91.95	29.275736093521118
500.0	98.55	29.472190141677856
500.0	111.65	29.684352159500122
500.0	101.35	29.8858540058136
500.0	101.15	30.091470956802368
