reward_max	reward_mean	time
-29.001284468126443	-29.001284468126435	12.545586824417114
-29.001284468126443	-29.001284468126435	18.605432510375977
-29.001284468126443	-29.001284468126435	24.569045782089233
-29.001284468126443	-29.001284468126435	30.5676851272583
-29.001284468126443	-29.001284468126435	36.51946043968201
-29.001284468126443	-29.001284468126435	42.46738147735596
-29.001284468126443	-29.001284468126435	48.43477916717529
-29.001284468126443	-29.001284468126435	54.44904112815857
-29.001284468126443	-29.001284468126435	60.71251893043518
-29.001284468126443	-29.001284468126435	66.82047820091248
-29.001284468126443	-29.001284468126435	72.88386011123657
-29.001284468126443	-29.001284468126435	78.85125660896301
-29.001284468126443	-29.001284468126435	84.8498957157135
-29.001284468126443	-29.001284468126435	90.84853625297546
-29.001284468126443	-29.001284468126435	96.83155822753906
-29.001284468126443	-29.001284468126435	102.84153294563293
-29.001284468126443	-29.001284468126435	108.82455086708069
-29.001284468126443	-29.001284468126435	114.96375346183777
-29.001284468126443	-29.001284468126435	121.21893906593323
-29.001284468126443	-29.001284468126435	127.23320055007935
-29.001284468126443	-29.001284468126435	133.30994844436646
-29.001284468126443	-29.001284468126435	139.3181483745575
-29.001284468126443	-29.001284468126435	145.28554606437683
-29.001284468126443	-29.001284468126435	151.26856136322021
-29.001284468126443	-29.001284468126435	157.25158262252808
-29.001284468126443	-29.001284468126435	163.21898078918457
-29.001284468126443	-29.001284468126435	169.2050335407257
-29.001284468126443	-29.001284468126435	175.24007081985474
-29.001284468126443	-29.001284468126435	181.53020071983337
-29.001284468126443	-29.001284468126435	187.6537811756134
-29.001284468126443	-29.001284468126435	193.8242576122284
-29.001284468126443	-29.001284468126435	200.01279854774475
-29.001284468126443	-29.001284468126435	206.05830216407776
-29.001284468126443	-29.001284468126435	212.08818554878235
-29.001284468126443	-29.001284468126435	218.08682560920715
-29.001284468126443	-29.001284468126435	224.08546447753906
-29.001284468126443	-29.001284468126435	230.0890610218048
-29.001284468126443	-29.001284468126435	236.12134218215942
-29.001284468126443	-29.001284468126435	242.27195024490356
-29.001284468126443	-29.001284468126435	248.47637939453125
-29.001284468126443	-29.001284468126435	254.56625056266785
-29.001284468126443	-29.001284468126435	260.6859681606293
-29.001284468126443	-29.001284468126435	266.77833580970764
-29.001284468126443	-29.001284468126435	272.7769751548767
-29.001284468126443	-29.001284468126435	278.7912366390228
-29.001284468126443	-29.001284468126435	284.821120262146
-29.001284468126443	-29.001284468126435	290.8439996242523
-29.001284468126443	-29.001284468126435	297.0537610054016
-29.001284468126443	-29.001284468126435	303.12279057502747
-29.001284468126443	-29.001284468126435	309.16826605796814
-29.001284468126443	-29.001284468126435	315.2762858867645
-29.001284468126443	-29.001284468126435	321.3400549888611
-29.001284468126443	-29.001284468126435	327.4168016910553
-29.001284468126443	-29.001284468126435	333.4154415130615
-29.001284468126443	-29.001284468126435	339.4140820503235
-29.001284468126443	-29.001284468126435	345.3970994949341
-29.001284468126443	-29.001284468126435	351.4248628616333
-29.001284468126443	-29.001284468126435	357.56845569610596
-29.001284468126443	-29.001284468126435	363.56152057647705
-29.001284468126443	-29.001284468126435	369.575781583786
-29.001284468126443	-29.001284468126435	375.60566425323486
-29.001284468126443	-29.001284468126435	381.6058864593506
-29.001284468126443	-29.001284468126435	387.60452604293823
-29.001284468126443	-29.001284468126435	393.7281379699707
-29.001284468126443	-29.001284468126435	399.7423963546753
-29.001284468126443	-29.001284468126435	405.7566604614258
-29.001284468126443	-29.001284468126435	411.77092027664185
-29.001284468126443	-29.001284468126435	417.8549780845642
-29.001284468126443	-29.001284468126435	423.99660539627075
-29.001284468126443	-29.001284468126435	430.1561527252197
-29.001284468126443	-29.001284468126435	436.34668588638306
-29.001284468126443	-29.001284468126435	442.4490807056427
-29.001284468126443	-29.001284468126435	448.4695158004761
-29.001284468126443	-29.001284468126435	454.4681556224823
-29.001284468126443	-29.001284468126435	460.4824175834656
-29.001284468126443	-29.001284468126435	466.4966757297516
-29.001284468126443	-29.001284468126435	472.5265610218048
-29.001284468126443	-29.001284468126435	478.8251826763153
-29.001284468126443	-29.001284468126435	484.90193033218384
-29.001284468126443	-29.001284468126435	491.0411949157715
-29.001284468126443	-29.001284468126435	497.039834022522
-29.001284468126443	-29.001284468126435	503.05407881736755
-29.001284468126443	-29.001284468126435	509.0544834136963
-29.001284468126443	-29.001284468126435	515.0531039237976
-29.001284468126443	-29.001284468126435	521.1142103672028
-29.001284468126443	-29.001284468126435	527.1440739631653
-29.001284468126443	-29.001284468126435	533.142694234848
-29.001284468126443	-29.001284468126435	539.403642654419
-29.001284468126443	-29.001284468126435	545.5428581237793
-29.001284468126443	-29.001284468126435	551.7132802009583
-29.001284468126443	-29.001284468126435	557.8837366104126
-29.001284468126443	-29.001284468126435	563.9292542934418
-29.001284468126443	-29.001284468126435	569.9316802024841
-29.001284468126443	-29.001284468126435	575.9615449905396
-29.001284468126443	-29.001284468126435	581.975786447525
-29.001284468126443	-29.001284468126435	588.0056490898132
-29.001284468126443	-29.001284468126435	594.1136198043823
-29.001284468126443	-29.001284468126435	600.4402360916138
