reward_max	reward_mean	time
-200.0	-200.0	5.689378023147583
-200.0	-200.0	8.45439863204956
-200.0	-200.0	11.188135862350464
-200.0	-200.0	13.906256437301636
-200.0	-200.0	16.577511310577393
-200.0	-200.0	19.342464923858643
-200.0	-200.0	22.044994592666626
-200.0	-200.0	24.747493505477905
-200.0	-200.0	27.449991703033447
-147.0	-199.41758241758242	30.152490377426147
-142.0	-198.98901098901098	32.84834146499634
-143.0	-198.71428571428572	35.53521966934204
-148.0	-199.42857142857142	38.2533392906189
-150.0	-198.93406593406593	40.97146129608154
-124.0	-199.16483516483515	43.67395830154419
-139.0	-198.13186813186815	46.32958912849426
-124.0	-198.97802197802199	49.084922313690186
-133.0	-198.73626373626374	51.842557191848755
-86.0	-196.41758241758242	54.56429100036621
-140.0	-199.12087912087912	57.31194996833801
-87.0	-197.2087912087912	60.033682346343994
-144.0	-199.3846153846154	62.79829955101013
-139.0	-196.73626373626374	65.51903319358826
-84.0	-198.1978021978022	68.27866005897522
-155.0	-199.05494505494505	71.03130888938904
-85.0	-195.25274725274724	73.70450639724731
-200.0	-200.0	76.40700602531433
-144.0	-198.96703296703296	79.09388208389282
-105.0	-196.5164835164835	81.76513886451721
-136.0	-198.3846153846154	84.45201587677002
-134.0	-197.23076923076923	87.12327885627747
-88.0	-196.62637362637363	89.77890586853027
-116.0	-198.17582417582418	92.45016169548035
-97.0	-196.6043956043956	95.11199569702148
-112.0	-191.87912087912088	97.72076535224915
-92.0	-189.37362637362637	100.29829335212708
-85.0	-196.1978021978022	102.93830704689026
-95.0	-195.78021978021977	105.59394216537476
-83.0	-195.63736263736263	108.35732507705688
-86.0	-193.86813186813185	111.13671255111694
-113.0	-195.93406593406593	113.87042188644409
-87.0	-190.45054945054946	116.5573000907898
-113.0	-197.26373626373626	119.25979900360107
-85.0	-194.57142857142858	121.97795414924622
-104.0	-193.67032967032966	124.66482710838318
-108.0	-192.92307692307693	127.32507705688477
-101.0	-192.78021978021977	130.02757573127747
-131.0	-195.21978021978023	132.66758847236633
-97.0	-191.05494505494505	135.26073813438416
-109.0	-195.9120879120879	137.94761180877686
-115.0	-196.97802197802199	140.6188714504242
-87.0	-192.15384615384616	143.2588849067688
-85.0	-194.92307692307693	145.94575881958008
-95.0	-196.2087912087912	148.61701798439026
-105.0	-195.14285714285714	151.27265238761902
-87.0	-197.12087912087912	153.9595296382904
-112.0	-195.6813186813187	156.6304178237915
-110.0	-192.2087912087912	159.23918390274048
-84.0	-190.71428571428572	161.83233332633972
-92.0	-193.5164835164835	164.4567244052887
-106.0	-194.86813186813185	167.1436014175415
-98.0	-196.28571428571428	170.0272135734558
-92.0	-195.4945054945055	172.69167494773865
-85.0	-197.3846153846154	175.45666003227234
-114.0	-194.6153846153846	178.2216124534607
-88.0	-194.71428571428572	180.89289951324463
-114.0	-195.1098901098901	183.5797779560089
-111.0	-194.3186813186813	186.23541069030762
-111.0	-190.16483516483515	188.81796383857727
-111.0	-194.43956043956044	191.4579734802246
-111.0	-196.04395604395606	194.14485096931458
-114.0	-195.5054945054945	196.7848629951477
-114.0	-193.4065934065934	199.42487788200378
-112.0	-198.8021978021978	202.11175417900085
-108.0	-196.92307692307693	204.78301000595093
-113.0	-194.57142857142858	207.4386444091797
-89.0	-190.96703296703296	210.0474157333374
-107.0	-192.54945054945054	212.68742895126343
-106.0	-196.37362637362637	215.43675923347473
-84.0	-187.6153846153846	218.07677340507507
-85.0	-190.83516483516485	220.72410488128662
-83.0	-195.30769230769232	223.41098308563232
-95.0	-193.71428571428572	226.05099868774414
-83.0	-191.53846153846155	228.81682467460632
-84.0	-196.06593406593407	231.57532334327698
-85.0	-192.52747252747253	234.26219725608826
-87.0	-193.6153846153846	236.93171525001526
-86.0	-196.6813186813187	239.6641230583191
-94.0	-191.95604395604394	242.31975746154785
-88.0	-194.27472527472528	245.00663375854492
-115.0	-197.12087912087912	247.75599646568298
-109.0	-196.36263736263737	250.50083947181702
-118.0	-193.8131868131868	253.16904997825623
-117.0	-194.9120879120879	255.82468461990356
-111.0	-195.5934065934066	258.46469736099243
-113.0	-196.07692307692307	261.13595509529114
-114.0	-194.46153846153845	263.7759373188019
-112.0	-194.67032967032966	266.44719099998474
-109.0	-194.96703296703296	269.13410115242004
-110.0	-195.6813186813187	271.8053557872772
-102.0	-190.8901098901099	274.3985049724579
-116.0	-195.32967032967034	277.0541076660156
-114.0	-193.0879120879121	279.7566385269165
-115.0	-193.1098901098901	282.42945408821106
