reward_max	reward_mean	time
417.634532486763	332.63476506290976	14.138956069946289
439.2406499420722	340.4849262414654	22.194540977478027
442.0716906264439	349.65506818392373	30.626163959503174
442.0716906264439	339.68789290732906	38.92571496963501
449.142183881471	344.8173709727037	47.16398906707764
477.3203386548799	341.61974799774003	55.59333777427673
528.9786710761105	351.64629122886964	64.0147750377655
528.9786710761105	346.2589105091042	73.00488877296448
528.9786710761105	347.2181898323959	81.99052691459656
528.9786710761105	351.1689169270248	90.90268802642822
528.9786710761105	352.54723367005295	99.99713897705078
528.9786710761105	350.20996695384594	109.18346095085144
535.0656579664889	354.9707361178448	118.17209792137146
535.0656579664889	344.2207595607833	127.53600597381592
535.0656579664889	331.15894143627446	136.56524181365967
535.0656579664889	334.78038725780397	145.96491289138794
616.1460932237226	331.366198419861	155.4065101146698
616.1460932237226	347.15142615907416	164.56307196617126
616.1460932237226	351.00520778217304	173.5097758769989
616.1460932237226	350.7677737426241	182.87111711502075
616.1460932237226	356.32905559505923	192.2042338848114
616.1460932237226	347.82164798611404	201.27344298362732
616.1460932237226	338.31741694426074	210.4951949119568
616.1460932237226	350.15136955433576	219.735337972641
616.1460932237226	349.7291201671988	228.5546748638153
616.1460932237226	349.08939856312963	237.56077098846436
616.1460932237226	356.28023008927374	246.5486741065979
616.1460932237226	354.2629513130929	255.60676503181458
616.1460932237226	341.10393497850697	264.8819019794464
616.1460932237226	341.6162318847779	273.80602502822876
616.1460932237226	354.2619754226724	283.03931283950806
616.1460932237226	336.51083571069125	291.9860680103302
616.1460932237226	345.77583728494034	301.1338748931885
616.1460932237226	341.97425157890734	310.15055680274963
616.1460932237226	334.5765539522373	319.13201093673706
616.1460932237226	341.25324762987947	328.3549790382385
616.1460932237226	348.10426578689015	337.7390079498291
616.1460932237226	347.45806001454287	346.86862802505493
616.1460932237226	351.35678603775705	356.0261199474335
631.5462483861785	346.12719369252477	364.9964847564697
631.5462483861785	334.04125959802695	374.0169470310211
631.5462483861785	351.2385777565538	383.19308280944824
631.5462483861785	355.9553244724612	392.41346311569214
631.5462483861785	335.1213367793542	401.52348804473877
631.5462483861785	354.7538327190936	410.82013392448425
631.5462483861785	339.2882333328114	419.69287180900574
631.5462483861785	347.42423542996767	428.5859971046448
631.5462483861785	344.67269386391706	437.92435789108276
631.5462483861785	335.83941972977334	446.8321998119354
631.5462483861785	353.12667291346645	455.90360593795776
631.5462483861785	345.1607758211417	464.8381989002228
631.5462483861785	349.9297185227844	474.234493970871
631.5462483861785	350.03315616188104	483.2958128452301
631.5462483861785	348.57971186103464	492.617369890213
631.5462483861785	338.1247769608643	501.541207075119
632.1772743784261	341.2024212167913	510.49591088294983
632.1772743784261	339.0182175741873	519.2234308719635
632.1772743784261	331.2825126631549	527.7795279026031
632.1772743784261	344.9830853519559	536.9382798671722
632.1772743784261	344.65540823891837	545.6785521507263
632.1772743784261	343.56170288082916	554.6329798698425
632.1772743784261	340.1690223055905	563.8675100803375
632.1772743784261	339.89011558687275	572.6546459197998
632.1772743784261	348.7684293363397	581.5520367622375
632.1772743784261	344.46044955938754	590.3408079147339
632.1772743784261	352.4294364196845	599.2950968742371
632.1772743784261	338.9595328710477	608.421059846878
632.1772743784261	341.76938174453096	617.0639071464539
632.1772743784261	341.32724481594494	626.17351603508
632.1772743784261	345.74800823011304	635.0649421215057
632.1772743784261	337.76846040124656	644.0518000125885
632.1772743784261	341.9068886711593	653.0947399139404
632.1772743784261	357.171280821657	661.9356298446655
632.1772743784261	347.4670292925189	670.6922497749329
632.1772743784261	340.7871754132324	679.3047938346863
632.1772743784261	336.7310753303112	687.9847369194031
632.1772743784261	346.15857503946586	696.603639125824
632.1772743784261	349.9715759202923	705.528627872467
632.1772743784261	351.9523887271824	714.3754251003265
632.1772743784261	346.09771041917554	723.3594839572906
632.1772743784261	354.6869157545905	732.3760979175568
632.1772743784261	338.4400387382451	741.4690289497375
632.1772743784261	341.863018082159	750.3383128643036
632.1772743784261	349.13416825800977	759.1940407752991
632.1772743784261	351.1787914690969	768.1366620063782
632.1772743784261	341.7400159555701	777.2772710323334
632.1772743784261	334.6078064587883	786.0013599395752
632.1772743784261	343.2983261003177	794.8838300704956
632.1772743784261	331.65968350792406	803.9853839874268
632.1772743784261	355.7845587603634	812.8631639480591
632.1772743784261	351.07135395976985	821.8619368076324
632.1772743784261	345.18809270390267	830.9070649147034
632.1772743784261	346.29992298422934	839.9194791316986
632.1772743784261	342.29367395430666	848.7859299182892
632.1772743784261	350.09408788203007	857.7090299129486
632.1772743784261	345.48666046322467	866.7988610267639
632.1772743784261	334.1733470523263	875.5507478713989
632.1772743784261	338.34123380036385	884.2997000217438
632.1772743784261	349.71897569665913	893.2527120113373
632.1772743784261	340.3607838612772	902.1914780139923
632.1772743784261	330.6440638609089	910.9427421092987
632.1772743784261	361.60249189868205	919.7403688430786
632.1772743784261	356.82303647347914	928.6206619739532
632.1772743784261	341.9463088945904	937.4028580188751
664.6998593681698	354.62144565545293	946.259948015213
664.6998593681698	349.59027946349147	955.1664879322052
664.6998593681698	355.0861190433777	964.0424399375916
664.6998593681698	344.56448321877235	972.9258418083191
664.6998593681698	337.90675581340633	982.1399788856506
664.6998593681698	355.6661654995303	991.1194050312042
664.6998593681698	345.6401130621959	1000.0674459934235
664.6998593681698	342.9621326433677	1008.9858388900757
664.6998593681698	365.83911883396513	1018.1068947315216
664.6998593681698	343.89596878707533	1027.2938528060913
664.6998593681698	361.42963538346964	1036.3887968063354
664.6998593681698	343.73105625579353	1045.6069078445435
664.6998593681698	348.45130025554283	1054.7524738311768
664.6998593681698	327.6530373547133	1063.6197257041931
