reward_max	reward_mean	time
500.0	200.64835164835165	2.4819607734680176
500.0	223.26373626373626	4.9400551319122314
500.0	183.7912087912088	6.93955397605896
500.0	189.05494505494505	9.048466920852661
500.0	156.65934065934067	10.813647508621216
500.0	200.52747252747253	13.07874345779419
500.0	195.35164835164835	15.234520435333252
500.0	213.98901098901098	17.59331250190735
500.0	228.85714285714286	20.1708345413208
500.0	216.15384615384616	22.592174530029297
500.0	204.45054945054946	24.87289023399353
500.0	209.92307692307693	27.21609330177307
500.0	218.07692307692307	29.621780157089233
500.0	241.21978021978023	32.29302716255188
