reward_max	reward_mean	time
-200.0	-200.0	1.8265631198883057
-200.0	-200.0	3.661677122116089
-200.0	-200.0	5.5000159740448
-200.0	-200.0	7.324817180633545
-200.0	-200.0	9.191319942474365
-200.0	-200.0	11.027364015579224
-200.0	-200.0	12.874090909957886
-200.0	-200.0	14.70181393623352
-200.0	-200.0	16.60379409790039
-200.0	-200.0	18.46401309967041
-200.0	-200.0	20.32484006881714
-200.0	-200.0	22.16987895965576
-200.0	-200.0	24.020971059799194
-200.0	-200.0	25.85729718208313
-200.0	-200.0	27.7021381855011
-200.0	-200.0	29.54089593887329
-200.0	-200.0	31.38750195503235
-200.0	-200.0	33.222586154937744
-200.0	-200.0	35.08525204658508
-200.0	-200.0	36.93858194351196
-200.0	-200.0	38.820850133895874
-200.0	-200.0	40.65976595878601
-200.0	-200.0	42.50111985206604
-200.0	-200.0	44.34052014350891
-200.0	-200.0	46.18863105773926
-200.0	-200.0	48.02440285682678
-200.0	-200.0	49.882609128952026
-200.0	-200.0	51.72714686393738
-200.0	-200.0	53.56491422653198
-200.0	-200.0	55.398524045944214
-200.0	-200.0	57.228861808776855
-200.0	-200.0	59.12807607650757
-200.0	-200.0	60.97534894943237
-200.0	-200.0	62.8127658367157
-200.0	-200.0	64.65102005004883
-159.0	-197.95	66.48464608192444
-159.0	-196.75	68.31857991218567
-159.0	-197.95	70.16010212898254
-159.0	-197.95	71.99772787094116
-127.0	-191.0	73.82117104530334
-111.0	-190.05	75.6338951587677
-111.0	-186.3	77.44586706161499
-111.0	-189.7	79.30684113502502
-111.0	-192.75	81.1598219871521
-111.0	-195.55	83.00600600242615
-111.0	-194.85	84.84721302986145
-111.0	-192.0	86.67381405830383
-89.0	-190.0	88.49728608131409
-89.0	-185.65	90.32775020599365
-89.0	-192.5	92.14901304244995
-89.0	-194.45	93.99392890930176
-85.0	-184.75	95.79572081565857
-85.0	-183.2	97.59394097328186
-85.0	-190.85	99.42115807533264
-84.0	-177.2	101.22925996780396
-84.0	-194.2	103.06290912628174
-84.0	-191.0	104.88764905929565
-84.0	-183.85	106.68099808692932
-84.0	-192.25	108.51697707176208
-84.0	-189.05	110.3509910106659
-84.0	-188.2	112.16661596298218
-84.0	-190.55	114.0057909488678
-84.0	-194.2	115.84378004074097
-84.0	-192.0	117.68010997772217
-84.0	-185.7	119.52156686782837
-84.0	-190.75	121.381765127182
