reward_max	reward_mean	time
-200.0	-200.0	1.8358111381530762
-200.0	-200.0	3.6759719848632812
-200.0	-200.0	5.513514995574951
-200.0	-200.0	7.37061882019043
-200.0	-200.0	9.207687854766846
-200.0	-200.0	11.06437087059021
-200.0	-200.0	12.905090093612671
-200.0	-200.0	14.737306118011475
-200.0	-200.0	16.560170888900757
-200.0	-200.0	18.39837908744812
-200.0	-200.0	20.2782940864563
-200.0	-200.0	22.132391929626465
-200.0	-200.0	23.977389097213745
-200.0	-200.0	25.819944858551025
-200.0	-200.0	27.67206597328186
-200.0	-200.0	29.51025891304016
-200.0	-200.0	31.342999935150146
-200.0	-200.0	33.17769503593445
-200.0	-200.0	35.04177784919739
-200.0	-200.0	36.902875900268555
-200.0	-200.0	38.73953986167908
-200.0	-200.0	40.57698607444763
-200.0	-200.0	42.41156601905823
-200.0	-200.0	44.243243932724
-200.0	-200.0	46.12403392791748
-200.0	-200.0	47.98847579956055
-200.0	-200.0	49.8236448764801
-200.0	-200.0	51.65489411354065
-200.0	-200.0	53.49169301986694
-200.0	-200.0	55.340522050857544
-200.0	-200.0	57.18451499938965
-200.0	-200.0	59.05144190788269
-200.0	-200.0	60.9086389541626
-200.0	-200.0	62.76967906951904
-200.0	-200.0	64.60733199119568
-200.0	-200.0	66.42596888542175
-200.0	-200.0	68.3055169582367
-200.0	-200.0	70.13783097267151
-200.0	-200.0	71.9967098236084
-200.0	-200.0	73.82429099082947
-200.0	-200.0	75.65394306182861
-200.0	-200.0	77.48105120658875
-200.0	-200.0	79.32117700576782
-200.0	-200.0	81.14728093147278
-200.0	-200.0	82.98976993560791
-200.0	-200.0	84.9182550907135
-200.0	-200.0	86.77442193031311
-200.0	-200.0	88.63401794433594
-200.0	-200.0	90.47132301330566
-200.0	-200.0	92.30775284767151
-200.0	-200.0	94.14346599578857
-200.0	-200.0	95.98875212669373
-200.0	-200.0	97.91413187980652
-193.0	-199.65	99.74378490447998
-193.0	-199.65	101.57880997657776
-193.0	-199.65	103.42234802246094
-193.0	-199.65	105.25893712043762
-169.0	-198.1	107.08642983436584
-169.0	-198.45	108.92165613174438
-169.0	-198.45	110.77870416641235
-169.0	-198.0	112.74241089820862
-166.0	-196.75	114.66818404197693
-166.0	-198.3	116.71584892272949
-166.0	-198.3	118.76895093917847
-166.0	-198.3	120.74478197097778
