reward_max	reward_mean	time
-224.2586832281695	-554.1908939555115	11.61911916732788
-222.80340585399318	-534.2501086566313	16.83665132522583
-149.86930621057158	-514.647344837157	21.226215600967407
-154.91992615815883	-518.216177163442	26.599986791610718
-207.38471158183347	-585.5774745681179	33.30151438713074
-188.57289918988565	-573.4216623565286	40.04055404663086
-161.86019217941515	-512.4962996693571	45.35180711746216
-231.2696958021164	-488.3185584183108	49.8206045627594
-187.6162532516169	-554.731015277815	55.31092882156372
-261.2130674775452	-506.9570609999132	60.02340269088745
-204.81973223528576	-579.3857040116933	65.58154630661011
-219.00240790475664	-613.4267551442958	71.26834511756897
-250.72408011030024	-551.8315178035839	76.32196879386902
-226.91149378910455	-513.3770812645423	80.91467690467834
-223.6821957578909	-524.9319284462739	85.55421566963196
-225.0766487178055	-601.9182446286505	91.41219019889832
-201.8049481169603	-547.3928599038136	96.48915910720825
-208.39565843969694	-610.0272057165565	102.33412194252014
-232.80220657074872	-598.6076825412886	106.80185794830322
-177.58917156262532	-560.9104180769998	111.98289155960083
-217.50611492943267	-619.1017102600019	117.65340518951416
-258.553052184172	-522.4412520295612	122.55850672721863
-188.19920008851312	-601.1673843122904	128.0884919166565
-204.57149127791246	-546.8902042569862	133.10498213768005
-258.9304485131431	-571.9241846358448	138.02570748329163
-207.6446869825819	-627.8375256494304	144.2586555480957
-245.30616703678038	-585.6520596819068	149.71050381660461
-240.90590795152318	-589.374676082268	155.2560851573944
-196.38966379071172	-527.8835623092046	159.77019238471985
-225.06702071294114	-584.8427391152384	164.89399337768555
-234.267856314569	-618.8262315175126	170.80994033813477
-203.74680287920287	-538.2514442588991	175.76645684242249
-201.51974631961184	-565.1655335960692	181.15582132339478
-202.0436895014234	-560.0820667611424	185.6547691822052
-172.9180273225746	-624.257590140805	191.17397618293762
-188.63055447453195	-646.229921597122	197.00073957443237
-188.51988759514552	-626.7161413704605	202.60877084732056
-187.28949042699438	-632.8517444257036	207.77947521209717
-201.49811832919477	-668.8533566491384	213.59057664871216
-231.30564116164527	-553.4163034591261	218.1363868713379
-223.0707397435202	-645.8245751181298	223.87635564804077
-216.12210642631098	-571.3815669664833	229.08631086349487
-200.14682170492082	-581.6232103642238	234.20623755455017
-193.8214892057266	-649.6090248033366	240.45480465888977
-222.72620378772024	-605.0888231772981	245.81289172172546
-286.27016705074254	-653.606508794008	252.09270119667053
-269.95074963893524	-624.5080498234654	257.40021657943726
-258.5666800424034	-559.3382308484983	261.96164774894714
-263.1595481468146	-732.7197498853407	268.3195321559906
-235.16525890785016	-629.1663642269033	273.83386635780334
-271.3597280442955	-648.3174316990124	279.8793218135834
-207.05199290098273	-599.9153712847663	285.53300309181213
-220.54981063094897	-595.7587600742778	290.4434382915497
-252.42912019972337	-608.0041841736414	295.7919211387634
-186.4736051359596	-600.5126058909235	301.3673448562622
-264.34624776095507	-641.3164846228296	307.49087738990784
-257.5142092712749	-633.5409731127581	312.7084355354309
-283.2905865364706	-613.2879820486215	317.6484889984131
-274.6871631126928	-578.8153045227048	322.39737701416016
-274.39346197606835	-678.3667937034411	328.1460599899292
-251.6026017677131	-589.2278948523287	333.1761300563812
-281.11474163394075	-618.3268162688028	338.56549429893494
-237.6259548456997	-601.226468437476	344.17352199554443
-259.1559537217323	-568.608528514661	349.4627285003662
-266.63499569098735	-611.3077922098948	354.5670847892761
-291.4588855245418	-585.7528022196249	359.85694193840027
-199.57127899305107	-579.9485266416292	365.41604828834534
-231.81491230464397	-653.9267149942386	371.7182333469391
-233.5005615832521	-643.3473338465689	378.0385138988495
-242.4870608934675	-639.0773122080368	383.78716588020325
-248.3774587889833	-619.0808697542042	389.59830379486084
-237.92473262787638	-623.6290876012138	395.28443813323975
-232.68717799905045	-666.6152543968915	401.70484018325806
-220.78796339135891	-659.798016573657	407.32852125167847
-218.13913255839003	-688.778559698607	413.76819825172424
-206.91753672290554	-605.1439206650876	418.6732671260834
-206.08209684566447	-674.2219864846813	424.8149390220642
-207.829499501633	-595.6786583462683	429.69361448287964
-233.2498292019532	-642.837448649988	435.41102480888367
-212.2575281076773	-651.1148195045668	441.1764018535614
-186.47700243505005	-583.8782818323365	446.2533669471741
-211.96938433152047	-578.7338295610689	451.0178761482239
-281.6829481156517	-678.7702076724547	456.37596344947815
-189.03746824403447	-598.1311050402302	461.3268127441406
-194.94388433745058	-662.7078381222882	466.21629071235657
-211.29762762598324	-633.281722846704	471.1154203414917
-317.2735239313852	-641.4778312512902	476.00122332572937
-290.26020990789465	-675.4368569777437	481.3749315738678
-254.8086978403611	-620.3496920693666	485.8582866191864
-182.5171770707671	-617.5799464134883	490.60717487335205
-189.17642610877505	-556.4673624870378	494.98114824295044
-235.8491761326275	-631.138651610378	499.8081407546997
-211.7336493786113	-625.0435025119992	504.36942982673645
-263.3371801628382	-676.0070910363017	509.3370141983032
-207.88114753158246	-646.079852760757	513.8515799045563
-184.85343567741805	-705.1257119327981	518.8659992218018
-275.9676685814559	-623.714340902417	523.5055363178253
-180.23920473196065	-712.2917354422552	528.6030066013336
-222.27230678564348	-726.7793914477404	534.2409658432007
-281.0393454771464	-700.2097665745147	539.0231792926788
-278.94671728511565	-666.4153236395005	543.7485466003418
-247.68378950578222	-704.4745182108571	548.771115064621
-200.22551504816607	-681.1074769335066	553.7953631877899
-248.82259663602778	-612.7548467341493	558.1068534851074
-231.74792590010975	-724.8783410114874	563.5225343704224
-212.96500344950107	-713.0336191250027	568.6619212627411
-221.54426470780538	-628.5883001389606	573.3483235836029
-268.8423279917736	-743.8680679749814	578.8939301967621
-219.92419117662854	-615.4536884027651	583.2522871494293
-203.3520702156492	-675.3521138847666	588.5157299041748
-195.86865028551185	-603.6824211823922	593.0714325904846
-219.31371428135498	-616.5410138140595	597.4396188259125
-205.51607178662442	-654.5464023745131	602.329097032547
